"index","Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
1579,"Klinik Mediviron",1,0,1,0,"","","12, Ground Floor, Blok A, Jalan Rampai Niaga 1, Rampai Business Park, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1580,"Asp Medical Clinic Sdn Bhd",1,0,1,0,"","","30Th Floor, Menara Maybank, Jalan Tun Perak, 50050 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1581,"Klinik Dr Aalia",1,0,1,0,"","","No. 18, Jalan 20C/146, 57000 Desa Tasik Sungai Besi, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1583,"Klinik & Surgeri Muda Baru",1,0,1,0,"","","No 59, Jalan Bunga Tanjung 6A, Taman Muda, 58100 Cheras, Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1585,"Klinik Icon Bukit Jalil",1,0,1,0,"","","C-9-G, Link 2, Jalan Jalil Perkasa 1, Bukit Jalil 57000 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1586,"Klinik Medipulse",1,0,1,0,"","","G25, Residensi Perdana, No. 1, Jalan Metro Perdana Barat 51200 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1587,"Kl Medical Clinic",1,0,1,0,"","","Ground Floor Level, (Unit 500-0-6) Wisma Indah, Jalan Tun Razak, 55100 Kuala Lumpur

Self-Declaration Tidak Valid Mulai 14 Januari","","Wp Kuala Lumpur & Putrajaya"
1588,"Qualitas Health-Radix Clinic",1,0,1,0,"","","No F-1-12, Plaza Arcadia, No. 3, Jalan Intisari Perdana, Desa Parkcity, 52200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1589,"Poliklinik Mallal",1,0,1,0,"","","95-1, Jalan Travers, Brickfields, 50470 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1590,"Klinik Perubatan Malaya",1,0,1,0,"","","No. 40, Leboh Ampang Kuala Lumpur, 50100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1592,"Klinik Desa Sri Hartamas",1,0,1,0,"","","31, Plaza Crystalville 1, Jalan 23/70A, Desa Sri Hartamas,
50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1593,"Poliklinik Medics",1,0,1,0,"","","18-0-4, Taman Angkasa, Pantai Dalam, 59200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1594,"Poliklinik Damai",1,0,1,0,"","","B.01 (Basement), Jakel Square, Signature B, Jalan Munshi Abdullah, 50100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1595,"Klinik Pembangunan Sdn Bhd",1,0,1,0,"","","Tingkat 3, Blok A, Wisma Bsn, 117, Jalan Ampang, 50450 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1596,"Klinik Senan",1,0,1,0,"","","180A, Batu 2, Jalan Ipoh, 51200 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1597,"Klinik Central",1,0,1,0,"","","No. 7 & 9, Jalan 6/40, Taman Pusat Kepong, 52100 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1598,"Klinik Zamrud",1,0,1,0,"","","No. 49, Jalan 46B/26, Taman Sri Rampai, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1599,"Klinik Inter-Med",1,0,1,0,"","","43, Jalan Tun Tan Siew Sin, 50050 Kuala Lumpur Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1600,"Klinik Menjalara",1,0,1,0,"","","No 47, Jalan 9/62A, Bandar Menjalara, 52200 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1601,"Klinik Uniq",1,0,1,0,"","","Pa3-0-36, Ground Floor, No 1, Jalan 1/152, Taman Oug Parklane, 58200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1602,"Klinik Ng Dan Lee",1,0,1,0,"","","265, Jalan Mahkota, Taman Maluri, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1603,"Klinik Pusrawi",1,0,1,0,"","","Ground Floor, No. 132-138, Wisma Baitulmal, Jalan Ipoh 51200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1605,"Poliklinik Primecare",1,0,1,0,"","","No. 8, Jalan P8G1, Presint 8, 62250 Wp Putrajaya","","Wp Kuala Lumpur & Putrajaya"
1606,"Klinik Mediviron Dr Halim",1,0,1,0,"","","No. 5, Jalan P9G/7, Precint 9, 62250 Wp Putrajaya","","Wp Kuala Lumpur & Putrajaya"
1607,"Klinik Mediviron Dr. Halim",1,0,1,0,"","","No. 73, Jalan Main Diplomatik, Presint 15, 62050 Wp Putrajaya","","Wp Kuala Lumpur & Putrajaya"
1608,"Klinik Mediviron",1,0,1,0,"","","No. Scg 04, Jalan Alamanda 2, Presint 1, 62000 Wp Putrajaya","","Wp Kuala Lumpur & Putrajaya"
1609,"Klinik Maluri",1,0,1,0,"","","198, Jalan Mahkota, Taman Maluri, 55100 Cheras Wilayah Persekutuan Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1611,"Klinik Mediviron",1,0,1,0,"","","B-0-5, Jalan 12/144A, Taman Bukit Cheras, 56100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1612,"Klinik Sinar Ceria",1,0,1,0,"","","G-18, Maxim Citylights Sentul, No. 25, Jalan Sentul Perdana, Sentul 51000, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1614,"Poliklinik Hartamas",1,0,1,0,"","","44 Ground Floor, Jalan 27/70A, 50480 Desa Sri Hartamas, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1615,"George Clinic",1,0,1,0,"","","Wisma Indah, 498-1-2, Jalan Tun Razak, 50400 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1616,"Kumpulan Medic",1,0,1,0,"","","Ground Floor, Bangunan Ghee Hong, 47, Jalan Ampang, 50450 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1617,"Klinik Al-Fatih Wangsa Melawati",1,0,1,0,"","","No.9, Jalan Wangsa Melawati 4, Wangsa Melawati, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1618,"Klinik Segara",1,0,1,0,"","","D4-G4-6, Solaris Dutamas, No. 1, Jalan Dutamas 1, 50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1619,"Reddy Clinic",1,0,1,0,"","","121, Jalan Ipoh, 51200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1620,"Kelinik Setia",1,0,1,0,"","","24, Jalan Jernai 3, Medan Idaman, Batu 5, Jalan Gombak, 53100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1621,"Klinik Sharani",1,0,1,0,"","","No. 20, Jalan Bangsar Utama 1, Bangsar Utama, 59000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1622,"Klinik Perubatan Ampang Putra",1,0,1,0,"","","No. 2, Jalan Excella, Taman Ampang Hilir, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1623,"Damansara Heights Wellness Clinique Sdn. Bhd.",1,0,1,0,"","","21M, Medan Setia 1, Plaza Damansara, Bukit Damansara,
50490 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1624,"U.N.I Klinik",1,0,1,0,"","","10, Jalan Tun Mohd Fuad 1, Tmn Tun Dr Ismail, 60000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1625,"Poliklinik Dan Pembedahan Bandar",1,0,1,0,"","","G-16, Residensi Awani, No 27 Jalan Sentul Perdana, 51100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1626,"Poliklinik Mediprima",1,0,1,0,"","","29, Jalan Tun Mohd Fuad 3, Taman Tun Dr. Ismail, 60000 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1627,"Klinik Dr. Monty",1,0,1,0,"","","No 19-6, Jalan Pandan Indah 4/34, Pandan Indah, 55100 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1628,"Klinik Pertama",1,0,1,0,"","","No. 16, Jalan Besar, Sungai Besi 57000 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1629,"Klinik Tenaga Baru",1,0,1,0,"","","No 12, Jalan Sembilang, Taman Tenaga, Cheras, 56100 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1630,"Poliklinik Avicenna",1,0,1,0,"","","Unit L3-23A, Third Floor, Terminal Bersepadu Selatan, Bandar Tasik Selatan, 57100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1631,"O2 Klinik Signature",1,0,1,0,"","","E-G-9, Plaza Arkadia, No. 3, Jalan Intisari Perdana, Desa Parkcity, 52200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1632,"Poliklinik Nu Sentral",1,0,1,0,"","","Unit Cc29, Concourse Level, Nu Sentral Shopping Mall, 50470 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1633,"Klinik Mediviron Setapak",1,0,1,0,"","","No. 27, Block A, Platinum Walk, Jalan Langkawi 2, 53300 Setapak, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1634,"Klinik Mediviron Ppam Bukit Jalil",1,0,1,0,"","","G-03, Ppa1M, No. 12, Lebuhraya Bukit Jalil, 57000 Bukit Jalil, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1635,"Premiere Medical Clinic",1,0,1,0,"","","G-11, Plaza Menjalara, Jalan Menjalara Idaman, Bandar Sri Menjalara, 52200 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1636,"Klinik Anda",1,0,1,0,"","","No 42A, Lorong Dataran Wangsa, Dataran Wangsa, Wangsa Melawati, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1637,"Klinik Anda 24 Jam",1,0,1,0,"","","No. 31G, Jalan Setiawangsa 9, Taman Setiawangsa, 54200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1638,"Reddy Clinic / Romel Specialist Centre",1,0,1,0,"","","177, Jalan Ipoh, 51200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1639,"Klinik Cheras Baru",1,0,1,0,"","","19, Jalan Bunga Tanjung 7, Taman Muda, Cheras, 56100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1640,"Klinik Danau Kota",1,0,1,0,"","","22 Jalan 7/23E, Taman Danau Kota, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1641,"Klinik Putrijaya",1,0,1,0,"","","No. 19, Jalan Dwitasik 1, Dataran Dwitasik, Bandar Sri Permaisuri, Cheras 56000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1642,"Klinik Mediviron",1,0,1,0,"","","No. 10. Jalan 25 / 70 A, Desa Sri Hartamas, 50480 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1643,"Pearl'S Clinic Of Care",1,0,1,0,"","","A-0-5, Blok A, Plaza Damas, No. 60, Jalan Sri Hartamas 1, 50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1644,"Klinik Mudita Okr",1,0,1,0,"","","No 30, Jalan Kampung Pasir, Off Jalan Kelang Lama, 58200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1646,"Klinik Mediviron",1,0,1,0,"","","No. 27, Jalan Permaisuri 8, Bandar Sri Permaisuri, Cheras, 56000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1647,"Poliklinik Alam Sutera",1,0,1,0,"","","5, Jalan Alam Sutera 10, Alam Sutera, Bukit Jalil 57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1648,"Klinik Pakar Kanak-Kanak Kiddicare",1,0,1,0,"","","21 Jalan 1/149J, Bandar Baru Seri Petaling, 57000 Kuala Lumpur, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1649,"United Health Clinic",1,0,1,0,"","","G-02, Residensi Henge, Jalan Metro Perdana Barat, Taman Metropolitan, Kepong 52100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1650,"Poliklinik Mahanum",1,0,1,0,"","","143, Jalan Aminuddin Baki, Taman  Tun Dr Ismail, 60000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1651,"Klinik Sri Permaisuri",1,0,1,0,"","","B1-12, Plaza Dwitasik, Jalan Tasik Permaisuri 1, Bandar Sri Permaisuri, 56000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1652,"Klinik Mediviron",1,0,1,0,"","","A-G-5, Pusat Komersial, Jalan Kuching, Jalan Kepayang Off Jalan Kuching, 51200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1653,"Kl Medical Clinic",1,0,1,0,"","","Ground Floor Level, (Unit 500-0-6) Wisma Indah, Jalan Tun Razak, 55100 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1654,"",1,0,1,0,"","","Self-Declaration Tidak Valid Mulai 24 Februari 2021","","Wp Kuala Lumpur & Putrajaya"
1655,"Klinik Metro",1,0,1,0,"","","No. 23-G, Jalan Sri Permaisuri 9, Bandar Sri Permaisuri, 56000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1656,"Klinik Hero",1,0,1,0,"","","No 22-G, Jalan Wangsa Delima 11, D'Wangsa, Wangsa Maju, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1657,"U.N.I. Klinik",1,0,1,0,"","","No 13 A-G (Ground Floor), Kl Traders Square, 289 Jalan Gombak, 53000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1659,"Klinik Mediviron",1,0,1,0,"","","55-1, Level 1, The Boulevard, Mid Valley City, Lingkaran Syed Putra, 59200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1660,"Klinik Low",1,0,1,0,"","","No. 20, Jalan 1/27B, Desa Setapak, 53300 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1661,"Klinik Famili Wangsa Melawati",1,0,1,0,"","","No. 5 & No. 7, Jalan Wangsa Setia 1, Wangsa Melawati, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1662,"Klinik Mont Hope",1,0,1,0,"","","B2-3, Plaza Damas, No. 63, Jalan Sri Hartamas 1, Taman Sri Hartamas, 50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1663,"Qualitas Health Klinik Sunrise",1,0,1,0,"","","No. 11, Jalan 20B/146, Desa Tasik. Sungei Besi, 57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1664,"Klinik Famili Dr. Wan Kamariah Sdn Bhd",1,0,1,0,"","","No. 19G, Jalan Setiawangsa 9, Taman Setiawangsa, 54200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1666,"Klinik Medi Ehsan",1,0,1,0,"","","No 524-G, Jalan E 3/8, Taman Ehsan, 52100 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1667,"Klinik Keluarga",1,0,1,0,"","","28, Jalan 1A/27A, Seksyen 1, Wangsa Maju, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1668,"Klinik Anthony",1,0,1,0,"","","365-1, 4Th Mile, Jalan Ampang, 50450 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1669,"Klinik Dan Surgeri Jas",1,0,1,0,"","","3/28A, Jalan Udang Siar, Taman Sri Segambut, 52000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1670,"Poliklinik Leong Dan Ho",1,0,1,0,"","","36 Jln Cerdas, Taman Connaught, 56000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1671,"Poliklinik Ukm Kesihatan",1,0,1,0,"","","No. 8, Aras Bawah (Ground Floor), Jalan Perak, Presint 15, 62050 Putrajaya","","Wp Kuala Lumpur & Putrajaya"
1672,"U.N.I Klinik",1,0,1,0,"","","G-20, Residensi Awani, No.27, Jalan Sentul Perdana, 51100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1673,"Klinik Mediviron Pudu Ulu",1,0,1,0,"","","1A, Jalan Pudu Ulu, 56100 Cheras, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1674,"Klinik Wangsa Sdn Bhd",1,0,1,0,"","","No. 46, Jalan 2A/27A, Seksyen 1, Wangsa Maju, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1675,"Klinik Mediviron",1,0,1,0,"","","No. 7 & 7-1, (Ground & 1St Floor), Jalan 14/27B, Taman Desa Setapak, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1676,"Qualitas Health Klinik Famili Medivista",1,0,1,0,"","","1-18, Residensi Park Bukit Jalil, Psn Jalil Utama, Bukit Jalil,
57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1677,"Klinik We-Care",1,0,1,0,"","","No. 4, Jalan 5/4C, Desa Melawati, Setapak, 53100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1678,"Klinik Promedik",1,0,1,0,"","","49-G, Jalan 26/117A, Tmn Mulia, 56000 Cheras, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1679,"Klinik Mediviron",1,0,1,0,"","","No. 46, Jalan Telawi, Bangsar Baru, 59100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1680,"Klinik Rakan Medik",1,0,1,0,"","","43, Jalan Suasa 5, Sungai Besi, 57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1681,"Kelinik Boon",1,0,1,0,"","","261, Jalan Mahkota, Taman Maluri, Off Jalan Cheras, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1682,"Poliklinik Dan Pembedahan Peters",1,0,1,0,"","","45, Jalan Chow Kit, 50350 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1683,"Poliklinik Prima",1,0,1,0,"","","No. 2, Jalan Prima 5, Pusat Niaga Metro Prima, Kepong, 52100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1684,"Klinik Pusrawi",1,0,1,0,"","","No 2A, Jalan Batu Muda Tambahan 5, Kampung Batu Muda Tambahan, 51100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1685,"Klinik Leela",1,0,1,0,"","","K3, (Ground Floor), Batu 4, Jalan Ipoh, 51200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1686,"Poliklinik Kepong Baru",1,0,1,0,"","","No. 54, Jalan Ambong Kiri Satu, Kepong Baru, 52100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1687,"Klinik Leela",1,0,1,0,"","","No. 69, Jalan 3/76D, Desa Pandan, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1688,"Klinik Dr Deleila",1,0,1,0,"","","D-0-6, Ground Floor, M Avenue, No. 1, Jalan 1/38, Segambut Bahagia, 51200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1689,"Klinik Famili Ttdi",1,0,1,0,"","","Lot 21, Ground Floor, Jalan 2/71, Taman Tun Dr. Ismail, 60000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1690,"Klinik Murni",1,0,1,0,"","","87, Jalan Raja Abdullah, Kampung Baru, 50300 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1691,"Klinik Murni",1,0,1,0,"","","No 56 (Ground Floor) Jalan 2/23A, Danau Kota, 53300 Setapak, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1692,"Klinik Famili Ttdi Sdn. Bhd.",1,0,1,0,"","","Lot G-12 & G-13 Wisma Standard Chartered, No 2 Jalan Teknologi 8, Taman Teknologi Malaysia, 57000 Bukit Jalil Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1693,"Blanc Medical Clinic",1,0,1,0,"","","No 27-G (Tingkat Bawah), Jalan 13/149L, Bandar Baru Seri Petaling, 57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1694,"Klinik Snh",1,0,1,0,"","","No. C24, Jalan Sri Utara 1, Batu 6 1/2, Off Jalan Ipoh, 68100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1695,"Sena Clinic",1,0,1,0,"","","32-A, Jalan  Radin Bagus  3,  Seri Petaling,  57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1696,"Klinik Kita",1,0,1,0,"","","No 14 & 14-1, Lorong 4/27F, Off Jalan Genting Klang, Wangsa Maju, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1697,"Klinik Ayu",1,0,1,0,"","","Unit D4-G4-05, Solaris Dutamas, No. 1, Jalan Dutamas, 50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1698,"Klinik Kita",1,0,1,0,"","","No. 35G, Jalan Pandan Indah 1/23, Pandan Indah, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1699,"Poliklinik An Nur Putrajaya",1,0,1,0,"","","No. 101, Tingkat	Bawah, Jalan Diplomatik, Presint 15, Presint Diplomatik, 62050 Wp Putrajaya","","Wp Kuala Lumpur & Putrajaya"
1700,"Klinik Medilink",1,0,1,0,"","","Lot 1.33, Tingkat 1, Wisma Mpl (Hla), Jalan Raja Chulan, 50200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1701,"Klinik Medilink",1,0,1,0,"","","18.02, 18Th Floor, Wisma Mca, No. 163, Jalan Ampang, 50450 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1703,"U.N.I Klinik",1,0,1,0,"","","G-6, Pangsapuri Suite Danau Kota, No. 1 Jln 6A/6 Off Jln Tmn Ibu Kota Danau Kota, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1704,"Dr. Leela Ratos Dan Rakan- Rakan (Pudu) Sdn Bhd",1,0,1,0,"","","413-415, Jalan Pudu, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1705,"Poliklinik Dan Surgeri Tiang",1,0,1,0,"","","No. 7-G, Jalan Perdana 4/3, Pandan Perdana, Cheras, 55300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1706,"Klinik Kita",1,0,1,0,"","","No. 20G, Jalan 14/48A, Sentul Raya Boulevard, 51000 Sentul, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1707,"Poliklinik Dan Surgeri Tiang",1,0,1,0,"","","No 7-G Jln Perdana 4/3 Pandan Perdana Cheras, 55300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1708,"Klinik Azurose",1,0,1,0,"","","86, Jalan Damai Raya 2, Alam Damai, Cheras, 56000 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1709,"Klinik Dr Najwa",1,0,1,0,"","","No 15 Jalan Diplomatik, Presint 15, 62050 Putrajaya","","Wp Kuala Lumpur & Putrajaya"
1710,"Klinik Seri Indah",1,0,1,0,"","","No 30 Taman City, Jalan Kuching 52000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1711,"Klinik Wellcare Desa",1,0,1,0,"","","5-1, Pusat Perdagangan Desa Jaya, Kalan 16, Taman Desa Jaya, 52100 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1712,"Klinik Medipulse Bukit Jalil",1,0,1,0,"","","No 52, Ground Floor, Jalan 17/155C, Bandar Bukit Jalil, 57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1713,"Twin Towers Medical Clinic",1,0,1,0,"","","Lot Lc 402-404,4Th Floor Suria Klcc, Kuala Lumpur City Centre, 50088 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1714,"Klinik Setia",1,0,1,0,"","","No.37 Jalan Tun H.S.Lee 50000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1715,"Klinik Leela",1,0,1,0,"","","249, Jalan Mahkota Taman Maluri, 55100 Cheras, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1716,"Klinik Famili Wangsa Melawati",1,0,1,0,"","","No.5 & No.7 Jalan Wangsa Setia 1, Wangsa Melawati 53300 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1717,"Klinik Unimed Plaza Damansara",1,0,1,0,"","","Pl-01, Plaza Damansara, Block A, 45 Medan Setia 1, Bukit Damansara, 50490 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1718,"Klinik Xomedic",1,0,1,0,"","","N-08-1, Persiaran Jalil 3, Pusat Perdagangan Bandar Bukit Jalil, Bukit Jalil, 57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1719,"Klinik Kwan & Chong",1,0,1,0,"","","100G, Jln Rimbunan Raya, Laman Rimbunan, 52100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1720,"Klinik Setapak Dan Surgeri",1,0,1,0,"","","16, Jalan 46/26, Taman Sri Rampai, 53300 Setapak, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1721,"Klinik Sai Cares",1,0,1,0,"","","10	Etc	(Ground	Floor),	Jalan	Tun	Sambanthan	3, Brickfields, 50470 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1722,"The Doctor'S Clinic",1,0,1,0,"","","D-0-7, Jalan 1/155A, Arena Green Apartments, 57000 Bukit Jalil, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1723,"Poliklinik Central Dan Surgeri",1,0,1,0,"","","No. 20, Jalan Suria Setapak, Gombak, 53000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1724,"Klinik Segara Bangsar",1,0,1,0,"","","No. 82, Jalan Bangsar, 59200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1725,"Klinik Maamor",1,0,1,0,"","","No. 8G, Jalan 20C/146, Desa Tasik, Sungai Besi, 57000 Kuala Lumpur, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1726,"Klinik Famili Soo",1,0,1,0,"","","65G, Jalan Kuchai Maju 1, Dynasty 2, Off Jalan Kuchai Lama,
58200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1727,"Klinik Famili Setapak",1,0,1,0,"","","No 12A, Jalan Megan Setapak, Taman Megan Sri Rampai, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1728,"Poliklinik An-Nisa'",1,0,1,0,"","","No. 20, Jalan Seri Sentosa 1A, Taman Seri Sentosa, 58000 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1729,"Klinik Imed",1,0,1,0,"","","A-13 (Ground Floor), Jln Tuanku 1, Tmn Salak Selatan, 57100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1730,"Klinik Dan Surgeri Vital Life",1,0,1,0,"","","25, Jalan Ambong 1, Kepong Baru, 52100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
